amorphe :  mou; apathique; atone; avachi; endormi; mollasse; mollasson; informe
mara :  lièvre; Patagonie
measles :  rubeola
usar :  emprar; utilitzar; utilizar
ascien :  amphiscien
Buttersäure :  Butansäure; n-Butansäure; Propylcarbonsäure
август :  гумник; коловоз
par :  normale; beş; aequus; duo; casal; dupla; parelha; duo
tour :  circonférence; révolution
baga :  seri
eumétazoaire :  métazoaire supérieur
猿 :  霊長類
délétion :  cassure chromosomique
sonné :  étourdi
borax :  tétraborate de sodium; borate de sodium
mop :  scrub; grap
mécanique :  automatique; machinal
mou :  lousse; slaque
mon :  la vache; purée; lo meu
mol :  grammolecuul; molteken
trusquin :  troussequin
soigneusement :  avec soin; délicatement; minutieusement; proprement; précieusement
asexué :  insexué
violence :  ardeur; brutalité; force; fougue; fureur; sévices; virulence
océanographie :  océanologie
amasser :  amonceler
vliegveld :  lughawe
balte :  baltique
hagard :  éperdu
ravitaillement :  réapprovisionnement
saturnisme :  plombisme
voir trente-six chandelles :  n’y voir que du feu
cabestan :  vindas; winch
voornaam :  doopnaam; belangrijk; gewichtig; significant; deftig; gedistingeerd; patricisch
crânement :  hardiment; vigoureusement
drehen :  rotieren; wenden; verdrillen; schlagen; aufnehmen; filmen
précédemment :  auparavant
à peu de chose près :  à peu près
kunnen :  in staat zijn; vermogen
burger :  inwoner; bewoner
héliotropisme :  phototropisme; phototaxisme
aba :  ala; cauda; fralda; pá; ramo
abc :  abcd; abécédaire; alphabet; b.a.-ba; base; principe; rudiment; alfabet
vigoureusement :  fermement; fortement
sabonar :  ensabonar; sabonejar
aptitude :  capacité; compétence; disposition; facilité; qualification; talent
particular :  privat; especial; privado; avulso; especial; extraordinário; familiar; íntimo; isolado; peculiar; privado; próprio; reservado; individual; personal
pruneau :  dragée
sismologie :  séismologie
numérique :  numéral; digital
gésp :  ghépe; qhépe
croissance :  développement; augmentation; propagation
volledig :  hele; compleet; uitputtend
l’habit volé ne va pas au voleur :  bien mal acquis ne profite jamais
geschikt :  aardig; sympathiek; vriendelijk; goed; adequaat; gepast; passend
mental :  intellectuel
フランス :  仏; 仏国; フランス共和国
bulle :  acte; bref; constitution; décret; décrétale; mandement; phylactère; rescrit
Haar :  Borste; Faser; Flor
Es :  Hs
transactie :  handelsovereenkomst
muscler :  dynamiser; promouvoir; renforcer
dossier :  cartons; fichier; répertoire; bestand
森 :  森林
reden :  äußern; versetzen; formulieren; plaudern; sprechen; quasseln; sülzen; quatschen; palavern
amphiscien :  ascien
begrijpen :  aanvoelen; beseffen; bevatten; doorhebben; inzien; snappen; verstaan
welke :  tortuse
хлебец :  галета; сайка
fini :  terminé; tèmine
confortablement :  commodément
désintéressement :  désintérêt; indifférence; altruisme; gratuité; oubli; philanthropie; prodigalité; renoncement; résignation
peller :  pelleter
филолог :  литературовед
sous-entendu :  allusion; non-dit
хрен :  хрень; хрён; хренок; хрыч; хрычовка; хреновка
anthologie :  florilège; compilation; mélange
Furie :  Chiennes d’Hadès; Érinyes; Euménide; nocat=1
nécromancienne :  nécromant; sorcière
Terre :  Gaïa; globe terrestre; monde; planète bleue; troisième planète du système solaire; machine ronde
Afrikaans :  Afrikaner; Afrikander
altern :  ergrauen; vergreisen
en raison de :  à raison de
filha :  dròlla; pichona
ураганът :  hayalet
vertraging :  achterstand; uitstel; oponthoud
charnellement :  physiquement; sexuellement
acolyte :  complice
Gegenwart :  Augenblick; Jetztzeit; Anwesenheit; Zugegensein; Präsens
capitonner :  rembourrer
écotoxicologie :  toxicologie environnementale
chien-assis :  lucarne retroussée; lucarne demoiselle
maîtresse :  dirigeante; propriétaire; institutrice; professeure; amante; deuxième bureau; dulcinée
女 :  女性; 女の人
bil :  automobil
bic :  stylo à bille
advies :  aanrading; raad
quotité :  lot régulier; lot de taille normale
feignant :  fr; branleur; fainéant; flemmard; glandeur; paresseux; tire-au-cul; tire-au-flanc
créancier :  créditeur; prêteur
calice :  ciboire; bicchiere; boccale
inopinément :  inopportunément; mal à propos
-lúta :  -píta; -pusa
caillant :  coaguler; figer; surir; geler; peler; pincer
pape :  apostoille; souverain pontife; patriarche
bague :  bagouze; bagouse
veille automatique :  pédale de l’homme mort
penis :  cauda; membrum virile; natrix; phallus; verpa; mentula; fluit; het mannelijk lid; jongeheer; leuter; lid; mannelijkheid; piel; piemel; pik; plasser; potlood; lul; pyj; pohlavní úd; úd; přirození
afschrift :  duplicaat; kopie
boire comme un trou :  boire comme une éponge; boire comme un évier
mout :  aldaar; daar gunter; daarso; ginder; ginds; aangezien; omdat
impesanteur :  apesanteur
fonction :  sous-routine
师傅 :  enseignant; professeur
premièrement :  au préalable; auparavant; avant tout; avant; d'abord; en premier lieu; en premier; primo
nouvellement :  dernièrement; fraichement; récemment
body :  leotard
老师 :  enseignant; maître; professeur
аргументация :  аргументирование
sing :  singing
rouquin :  roux; poil de carotte; rouquemoute
employé :  personeelslid; werknemer
lime :  rabot; citron à punch; citron-pays; citron vert; limette; calcium oxide; UICPA; limestone; quicklime; limestone
bále :  ndembó
air à boire :  chanson à boire
secondement :  deuxièmement; secundo
土 :  samedi
stock :  voorraad
mémoire vive :  RAM
chien :  cabot; cagouince; chienchien; clébard; clebs; corniaud; Fido; jaspineur; meilleur ami de l’homme; molosse; pitou; roquet; toutou; viausse; sergent; serre-joint
Januar :  Haartmount
kochać :  uwielbiać; lubić; pożądać; fascynować
acheter :  acquérir; procurer; troquer; soudoyer; corrompre
dan :  gio; yacouba; dindan; traoñ; diaz; serta; achteraf; daarna; naderhand; toen; vervolgens; dando
vencer :  derrotar; rendir; triumfar; ganar; derrotar; sujetar; cumplir
dar :  donar; derv; donar; mannetjesbij; entregar; fornecer; ministrar; ci; iar; însă
das :  bouffante; halsdoek; sjaal; stropdas
hormis :  en dehors de; excepté; sauf
Mehrheit :  Majorität
identifier :  reconnaître; assimiler; confondre
хорват :  кроат
malgré que :  bien que; combien que; encore que; nonobstant que; quoique
acre :  acido; acuta; acuto; affilato; agro; aguzzo; appuntito; aspro; piccante; tagliente; afiado; agudo; cortante; penetrante; picante; ríspido
mourir :  avaler sa chique; avaler son extrait de naissance; avoir fait son temps; canner; cabancher; calancher; camarder; casser sa pipe; cesser d'être; claboter; clamser; clapser; claquer; crever; décéder; disparaître; défunter; défuncter; défunquer; expirer; fermer les yeux; fermer les yeux à la lumière; finir; lever les fourches; lever les pattes; monter au ciel; partir; passer de vie à trépas; passer l’arme à gauche; payer sa dette à la nature; perdre la vie; périr; rendre l’âme; rendre le dernier soupir; rendre son âme à Dieu; éteindre; consumer; s'endormir du sommeil de la tombe; succomber; trépasser
aéronef à décollage court et atterrissage vertical :  ADCAV
écrire :  composer; correspondre; coucher sur le papier; griffonner; rédiger; consigner
jeune pousse :  start-up
木 :  树; 树木
xylophone :  xylo
negro :  black; African; Black; neger
cannelé :  canelas
prune :  pruneau; PV; procès-verbal; contravention; contredanse
coquin :  crotte-du-diable; fripon; misérable; coquebert; barraban; barrabandàs; canalha; cocarro; gus; paucval
Meerschweinchen :  Meerschwein
dans peu :  bientôt; sous peu; avant peu; avant qu’il soit peu
gigue :  guibole; bringue
Litovio :  Litovujo
kita :  kami
au hasard :  à la billebaude; aléatoirement; au petit bonheur la chance; par hasard
portfolio :  portefeuille de compétences; briefcase
диво :  чѹдо
beau :  avenant; chouette; cute; élégant; gracieux; joli; magnifique; mignon; ridère; splendide; sublime; superbe; beauté
家族 :  ご家族
de dehors :  par-dehors
adventice :  acquis; mauvaise herbe; néophyte
melon d’eau :  pastèque
tapfer :  mutig
santibelli :  santon
explorateur :  chercheur; voyageur
algarade :  incartade
vent :  airada; airina; brisa; brisot; gisca; ora; oreig; gast; gozer; jochie; kerel; knul; man; manmens; manspersoon; persoon; puk; snuiter; sujet
machinalement :  habituellement; volontiers; inconsciemment; mécaniquement
s’écraser :  se crasher
hoeven :  moeten; verplicht zijn
intellectuellement :  cérébralement; mentalement
administration :  management; bureaucracy
voix hors champ :  voix off
in cauda venenum :  à la queue gît le venin; dans la queue le venin; flèche du Parthe
ion :  viola
цинизм :  циничность
bon d’échange :  bon; coupon
cimetière :  boulevard des allongés; champ de navet; Champ-des-Navets
abismo :  precipicio; boqueirão; fundão; pélago; precipício; sorvedouro
position :  emplacement
copion :  antisèche
Azeri :  Azerbaijani
poltron :  peureux
sofa :  couch; divan; bænk; sovesofa; pohovka
trap :  klus; čedičový; výlev; výlev; čedič
centrale nucléaire :  centrale atomique
charisme :  autorité; aura; don
Re :  Ra; Ra; Rah
instinctivement :  involontairement; mécaniquement
lynx :  chama; los
cartable :  carte; sac; sacoche; mallette
pie :  agasse; gnasse; gniasse; margot; babillard; bavard; jacasseur; margot
duru :  fuerte; sterki
adarga :  escudo; broquel
assistant électronique de poche :  assistant numérique personnel; PDA
prasin :  poireau
allitération :  paréchème; tautophonie
avoir du sang dans les veines :  avoir des tripes; en avoir; avoir un tempérament sanguin; avoir des couilles
tortemotte :  tourtemotte
neuf :  nouveau; nouveau
Ра :  Ре
États-Unien :  Américain
partage de véhicule :  autopartage
rampe :  plan incliné; main courante
de pair :  sur le même pied
assez :  à satiété; beaucoup; suffisamment; passablement; à peu près; très; relativement; plutôt; pas mal
サッカー :  蹴球
pouce :  doigt I; premier doigt
daft :  stupid
aanbod :  aanbieding; voorstel
bunt :  powstanie
perceuse :  foreuse
durée :  longueur
crevaille :  ripaille
gevangenis :  bak; cachot; strafinrichting
du tout :  absolument; en rien en tout; pantoute
tremblement :  buffeting; buffêtement
choix :  adoption; alternative; collection; convenance; cooptation; dessus du panier; option; tri; élection; cois; quois
fonte :  dégel; sorgente; chafariz; fontana; fontanário; manancial; nascente; têmpora
diane :  thaïs
ammoniac :  ammoniacal
matar :  atuir; immolar; occir; aucir; tuar
à l’avenant :  du même tonneau; du même acabit
mémoire morte :  ROM
jambe :  canne; fourche; gambette; patte
dès que :  aussitôt que
mercure :  hydrargyre; vif-argent
rad :  radosny
centrale inertielle :  centrale à inertie
хлеб :  выпечка; булка; батон; буханка; зерно; зерновые; злаки; пропитание
souris :  rongeur; rat; mulot; mulot
rat :  gaspard; ronge-maille; styre; styr; rot
primipile :  primipilaire
audition :  casting
metal :  heavy metal
curie :  pascal
nadeel :  keerzijde; minpunt; schade
jusqu’à ce que :  jusqu’à tant que; jusqu’à temps que
gaitar :  badinar; fadejar
avoir la tête dans le cul :  avoir la gueule dans le cul; avoir la tête dans le coaltar; avoir la tête dans le pâté; avoir la tête dans le sac; être à l’ouest; être au radar; être dans le coaltar; être dans le gaz
nécessaire :  jeu
accès :  accession; succession
яро :  неистово; рьяно; страстно; яростно; неистово
abaca :  chanvre de Manille; tagal; chanvre de Manille; tagal
sociétal :  social
culasse :  tête de moteur
abacá :  nipa; cáñamo; fibra; filamento; medriñaque; pita; nipis
Latvio :  Latvujo
Angleterre :  Albion; perfide Albion
nanomètre :  micromicron; micromillimètre; millicron; millimicron
ubiquité :  omniprésence
handeling :  actie; daad; verrichting
manquer :  louper; rater
camarade :  copain; ami; compagnon
aubergine :  brinjal; merangène; contractuelle; eggplant
verpleegster :  suster
买 :  购买
ardiylh :  ardille; ardrille; arzille; terre jaone; terre franche; corai; franchin; gllanche; gllanje; lize
alose :  alosier; halosier; alewife; allis; allis shad; rock herring; shad
Hs :  Es
gouvernement :  overheid; regering
Ha :  Db
asti :  tabarnak; sacrament; câlisse; crisse; ciboire; viarge; baptême; saint-chrême; étole
Europa :  an Europ
maaltijd :  eten; maal
入 :  들어가다
puzzle :  casse-tête
gaan :  begeef hom; begewe hom; sal; koersen; varen
cybernétique :  systémique
tir :  lancer; douar
cactophile :  guématrie
ruiker :  bos bloem
sanglier :  quartanier; ragot; solitaire; verrat
eulogie :  éloge; bénédiction
montgolfière :  ballon à air chaud
klaar :  al; alreeds; bereid; gereed; reeds; duidelijk; helder; doorzichtig; puur; zuiver; af; gereed
yala :  yali; yankar
quick :  rapid
saya :  aku; hamba; beta; gua; gue; aku
sayo :  casaca; vestido; prenda; vestimenta; vestidura
bersten :  platzen; barsten; openbarsten; openbersten; scheuren; springen
客 :  顧客; お客様
valide :  arbeidsgeschikt; fit; gezond
water :  UICPA; Chimie.; dihydrogen monoxide; hydric acid; hydrogen hydroxide; hydrogen oxide; hydroxilic acid; hydroxic acid; hydroxyl acid; hydroxylic acid; oxidane; μ-oxido dihydrogen
élite :  crème; crème de la crème; fleur; fine fleur; fleur des pois; gotha; intelligentsia; tout
drogue :  dope; narcotique; stupéfiant
